# Airports and military airfields. Source: OurAirports (public domain), filtered to
# large/medium airports plus military airfields. Columns: code,lat,lon,type,flags
# code is the ICAO identifier, never IATA: the METAR fetch keys on it, and a mixed column
# already burned once -- Hostomel carried ICAO while Zhuliany carried IATA, and nothing could
# tell which was which. A handful of fields with no ICAO anywhere keep their local code.
# flags is a bitfield: 1 = military, 2 = helipad (rotorcraft only). It picks the pictogram
# on the dial -- see render/SiteGlyph.kt -- and nothing else; ranking is by type alone.
# No record carries flag 2 yet: the source extract has no heliports in it. Adding them is a
# data job, not a code one -- the helicopter silhouette is already wired up and tested.
EKKA,56.29714,9.10431,0,1
EKMB,54.69945,11.43816,0,0
EKOD,55.47531,10.32721,0,0
EKRK,55.58560,12.13140,0,0
EKRN,55.06330,14.75960,0,0
EKSB,54.96440,9.79173,0,0
EKSN,57.50350,10.22940,0,0
EKSP,55.22105,9.26702,0,1
EKSV,56.55020,9.17298,0,0
EKTS,57.06880,8.70522,0,0
EKVD,55.43630,9.33092,0,0
EKVG,62.06326,-7.27578,0,0
EKVJ,55.99010,8.35391,0,0
EKYT,57.09476,9.84993,0,0
ELLX,49.62685,6.21213,0,0
ENAL,62.56044,6.11085,0,0
ENAN,69.29519,16.13938,0,0
ENAT,69.97610,23.37170,0,0
ENBN,65.46110,12.21750,0,0
ENBO,67.26920,14.36530,0,0
ENBR,60.29340,5.21814,0,0
ENBS,70.60025,29.69261,0,0
ENBV,70.87152,29.03410,0,0
ENCN,58.20420,8.08537,0,0
ENDU,69.05580,18.54040,0,0
ENEV,68.49130,16.67810,0,0
ENFL,61.58360,5.02472,0,0
ENGM,60.19390,11.10040,0,0
ENHD,59.34530,5.20836,0,0
ENHF,70.67970,23.66860,0,0
ENHV,71.00970,25.98360,0,0
ENKB,63.11180,7.82452,0,0
ENKR,69.72580,29.89130,0,0
ENLK,68.15250,13.60940,0,0
ENMH,71.02970,27.82670,0,0
ENML,62.74470,7.26250,0,0
ENMS,65.78400,13.21490,0,0
ENNA,70.06880,24.97350,0,0
ENNO,59.56507,9.21315,0,0
ENOL,63.69890,9.60400,0,0
ENOV,62.18000,6.07410,0,0
ENRA,66.36390,14.30140,0,0
ENRM,64.83830,11.14610,0,0
ENRO,62.57840,11.34230,0,0
ENRY,59.37882,10.78544,0,0
ENSB,78.24610,15.46560,0,0
ENSH,68.24330,14.66920,0,0
ENSK,68.57883,15.03342,0,0
ENSN,59.18500,9.56694,0,0
ENSO,59.79190,5.34085,0,0
ENSR,69.78680,20.95940,0,0
ENSS,70.35540,31.04490,0,0
ENST,65.95680,12.46890,0,0
ENTC,69.68330,18.91890,0,0
ENTO,59.18670,10.25860,0,0
ENVA,63.45780,10.92400,0,0
ENVD,70.06530,29.84470,0,0
ENZV,58.87670,5.63778,0,0
EPBY,53.09680,17.97770,0,0
EPCE,54.41653,17.76573,0,1
EPDA,54.40470,16.35310,0,1
EPDE,51.55102,21.89232,0,1
EPGD,54.37760,18.46620,0,0
EPIR,52.82940,18.33060,0,1
EPKK,50.07770,19.78480,0,0
EPKS,52.33170,16.96640,0,1
EPKT,50.47601,19.08070,0,0
EPLB,51.24016,22.71346,0,0
EPLK,51.55170,19.17910,0,1
EPLL,51.72190,19.39810,0,0
EPLY,52.00494,19.14379,0,1
EPMB,54.02660,19.13572,0,1
EPMI,53.39510,16.08280,0,1
EPMM,52.19550,21.65590,0,1
EPMO,52.45110,20.65180,0,0
EPNA,53.45488,16.48946,0,1
EPOK,54.57970,18.51720,0,1
EPPO,52.42160,16.82336,0,0
EPPR,54.24800,18.67160,0,1
EPPW,52.38009,17.85316,0,1
EPRA,51.38937,21.21474,0,0
EPRZ,50.10979,22.02416,0,0
EPSC,53.58470,14.90220,0,0
EPSN,53.79060,15.82630,0,1
EPSY,53.48190,20.93770,0,0
EPTM,51.58440,20.09780,0,1
EPWA,52.16570,20.96710,0,0
EPWR,51.10372,16.88210,0,0
EPZG,52.13850,15.79860,0,0
ESCF,58.39767,15.52242,0,1
ESCM,59.89730,17.58860,0,1
ESDF,56.26670,15.26500,0,0
ESFR,58.49810,13.05320,0,1
ESGG,57.66280,12.27980,0,0
ESGJ,57.75760,14.06870,0,0
ESGP,57.77470,11.87040,0,0
ESGR,58.45640,13.97270,0,0
ESGT,58.31810,12.34500,0,0
ESIA,58.51380,14.50710,0,1
ESIB,58.42640,12.71440,0,1
ESKK,59.34590,14.49590,0,0
ESKM,60.95790,14.51140,0,0
ESKN,58.78966,16.91148,0,0
ESKS,61.16508,12.83352,0,0
ESMK,55.92170,14.08550,0,0
ESMQ,56.68550,16.28760,0,0
ESMS,55.53556,13.37633,0,0
ESMT,56.69110,12.82020,0,0
ESMV,57.29219,14.13679,0,1
ESMX,56.92910,14.72800,0,0
ESNG,67.13240,20.81460,0,0
ESNK,63.04860,17.76890,0,0
ESNL,64.54830,18.71620,0,0
ESNN,62.52810,17.44390,0,0
ESNO,63.40830,18.99000,0,0
ESNQ,67.82200,20.33680,0,0
ESNS,64.62480,21.07690,0,0
ESNU,63.79180,20.28280,0,0
ESNV,64.57910,16.83360,0,0
ESNX,65.59030,19.28190,0,0
ESNY,61.26150,17.09910,0,0
ESNZ,63.19355,14.50417,0,0
ESOE,59.22370,15.03800,0,0
ESOK,59.44470,13.33740,0,0
ESOW,59.58940,16.63360,0,0
ESPA,65.54380,22.12200,0,0
ESPE,65.87530,20.14990,0,1
ESSA,59.64849,17.92883,0,0
ESSB,59.35440,17.94170,0,0
ESSD,60.42200,15.51520,0,0
ESSL,58.40491,15.68450,0,0
ESSP,58.58630,16.25060,0,0
ESST,60.15760,12.99130,0,0
ESSU,59.35110,16.70840,0,0
ESSV,57.66280,18.34620,0,0
ESTA,56.29610,12.84710,0,0
ESTL,56.08280,13.21250,0,0
ESUD,64.96090,17.69660,0,0
ETAD,49.97651,6.69841,0,1
ETAR,49.43690,7.60028,0,1
ETHB,52.27850,9.08217,0,1
ETHC,52.59120,10.02210,0,0
ETHF,51.11460,9.28600,0,0
ETHL,48.22030,9.91002,0,1
ETHN,49.39162,9.95675,0,1
ETHS,52.91940,10.18583,0,1
ETIC,49.69870,11.94020,0,0
ETIH,49.21654,11.83606,0,0
ETMN,53.76769,8.65920,0,1
ETND,52.58556,8.34222,0,1
ETNG,50.96080,6.04242,0,1
ETNH,54.31220,9.53817,0,1
ETNL,53.91820,12.27830,0,0
ETNN,50.83120,6.65817,0,1
ETNS,54.45930,9.51633,0,1
ETNT,53.54780,7.66733,0,1
ETNW,52.45730,9.42717,0,1
ETOU,50.04980,8.32540,0,0
ETSB,50.17380,7.06333,0,1
ETSH,51.76780,13.16770,0,1
ETSI,48.71570,11.53400,0,0
ETSL,48.18550,10.86120,0,1
ETSN,48.71100,11.21150,0,1
ETWM,52.72320,7.32633,0,1
EVGA,56.77830,24.85390,0,1
EVKA,56.53470,25.89250,0,1
EVLA,56.51750,21.09690,0,0
EVRA,56.92075,23.97071,0,0
EVJA,56.94220,23.22390,0,0
EYKA,54.96397,24.08582,0,0
EYKD,55.31170,23.95640,0,1
EYPA,55.97320,21.09390,0,0
EYPP,55.72940,24.46080,0,1
EYSA,55.89390,23.39500,0,0
EYSB,56.07060,23.55810,0,0
EYVI,54.63410,25.28580,0,0
FAAB,-28.57500,16.53330,0,0
FAAG,-29.28180,18.81390,0,0
FABE,-32.89710,27.27910,0,0
FABL,-29.09270,26.30240,0,0
FABR,-25.71715,30.97497,0,0
FACT,-33.97403,18.60433,0,0
FADY,-30.63651,23.91972,0,1
FAEL,-33.03560,27.82590,0,0
FAEO,-26.49560,29.97980,0,0
FAFB,-28.82310,27.90890,0,0
FAGC,-25.98630,28.14010,0,0
FAGG,-34.00560,22.37890,0,0
FAGM,-26.24250,28.15120,0,0
FAHR,-28.23510,29.10620,0,0
FAHS,-24.36186,31.05292,0,1
FAKD,-26.87110,26.71800,0,0
FAKM,-28.80540,24.76487,0,0
FAKN,-25.38333,31.10533,0,0
FAKU,-27.45660,23.41195,0,0
FAKZ,-29.68840,17.09400,0,0
FALA,-25.93896,27.92664,0,0
FALC,-28.36010,23.43910,0,0
FALE,-29.61444,31.11972,0,0
FALH,-28.03680,23.09870,0,1
FALM,-23.15990,29.69650,0,1
FALW,-32.96890,18.16030,0,0
FALY,-28.58170,29.74970,0,0
FAMD,-24.81687,31.54408,0,0
FAMG,-30.85740,30.34300,0,0
FAMM,-25.79840,25.54800,0,0
FAMS,-25.70450,26.90900,0,0
FAMU,-27.62610,32.04430,0,0
FANC,-27.77060,29.97690,0,0
FAOH,-33.60700,22.18900,0,0
FAOR,-26.14008,28.24680,0,0
FAPE,-33.98971,25.61735,0,0
FAPG,-34.08816,23.32872,0,0
FAPH,-23.93720,31.15540,0,0
FAPI,-23.92610,29.48440,0,0
FAPJ,-31.60612,29.52175,0,0
FAPM,-29.64900,30.39870,0,0
FAPN,-25.33380,27.17340,0,0
FAPP,-23.84527,29.45862,0,0
FAPS,-26.67100,27.08190,0,0
FAQT,-31.92020,26.88220,0,0
FARB,-28.74100,32.09210,0,0
FARG,-25.64430,27.27110,0,0
FARS,-33.81220,19.90280,0,0
FASB,-29.68930,17.93960,0,0
FASC,-26.52410,29.17010,0,0
FASD,-32.96410,17.96930,0,0
FASK,-25.80970,28.16460,0,1
FASS,-27.64860,22.99930,0,0
FASZ,-24.96085,31.58859,0,0
FATZ,-23.82440,30.32930,0,0
FAUL,-28.32060,31.41650,0,0
FAUP,-28.40025,21.26359,0,0
FAUT,-31.54636,28.67336,0,0
FAVB,-26.98240,24.72880,0,0
FAVG,-29.77060,31.05840,0,0
FAVR,-31.64100,18.54480,0,0
FAVV,-26.56640,27.96080,0,0
FAWB,-25.65390,28.22420,0,0
FAWK,-25.83000,28.22250,0,1
FAYP,-33.90020,18.49830,0,1
FBPM,-21.15918,27.46883,0,0
FBJW,-24.60230,24.69100,0,0
FBKE,-17.83165,25.16619,0,0
FBMN,-19.97049,23.43141,0,0
FBSK,-24.55520,25.91820,0,0
FBSN,-20.55340,26.11580,0,0
FBSP,-22.05830,27.82880,0,0
FCBB,-4.25170,15.25300,0,0
FCOD,-1.22667,15.91000,0,0
FCOO,-0.52457,15.93782,0,0
FCOU,1.61599,16.03790,0,0
FCPD,-4.20635,12.65990,0,0
FCPP,-4.81603,11.88660,0,0
FDMS,-26.52892,31.30758,0,0
FDSK,-26.35861,31.71694,0,0
FEFF,4.39848,18.51880,0,0
FEFT,4.22158,15.78640,0,0
FGBT,1.90547,9.80568,0,0
FGMY,1.67644,11.02490,0,0
FGSL,3.75527,8.70872,0,0
FHAW,-7.97018,-14.39274,0,1
FHSH,-15.95890,-5.64607,0,0
FIMP,-20.43020,57.68360,0,0
FIMR,-19.75670,63.35933,0,0
FJDG,-7.31327,72.41110,0,0
FKKC,4.08919,9.36053,0,0
FKKD,4.00608,9.71948,0,0
FKKL,10.45140,14.25740,0,0
FKKM,5.63692,10.75080,0,0
FKKN,7.35701,13.55920,0,0
FKKR,9.33479,13.37213,0,0
FKKU,5.53692,10.35460,0,0
FKKV,6.03924,10.12260,0,0
FKKY,3.83604,11.52350,0,0
FKYS,3.72256,11.55330,0,0
FLKE,-12.57280,27.89390,0,0
FLLC,-15.41380,28.33070,0,0
FLHN,-17.82152,25.81964,0,0
FLKK,-15.33083,28.45272,0,0
FLMF,-13.25890,31.93660,0,0
FLMG,-15.25450,23.16230,0,0
FLND,-12.99722,28.66389,0,1
FLSK,-12.96513,28.51562,0,0
FLSO,-12.90050,28.14990,0,0
FMCH,-11.53370,43.27190,0,0
FMCI,-12.29810,43.76650,0,0
FMCV,-12.13105,44.43004,0,0
FMCZ,-12.80932,45.28182,0,0
FMEE,-20.89009,55.51889,0,0
FMEP,-21.31936,55.42251,0,0
FMMI,-18.79690,47.47880,0,0
FMMN,-19.56280,45.45080,0,0
FMMS,-17.09390,49.81580,0,0
FMMT,-18.11354,49.39226,0,0
FMMV,-20.28470,44.31760,0,0
FMNA,-12.34940,49.29170,0,0
FMNC,-16.16390,49.77380,0,0
FMND,-14.65170,49.62060,0,0
FMNH,-14.99940,50.32020,0,0
FMNL,-14.62951,47.76355,0,0
FMNM,-15.66684,46.35123,0,0
FMNN,-13.31210,48.31480,0,0
FMNQ,-16.74453,44.48248,0,0
FMNR,-15.43774,49.68908,0,0
FMNS,-14.27860,50.17470,0,0
FMNV,-13.37580,50.00280,0,0
FMNW,-14.89880,47.99390,0,0
FMSD,-25.03810,46.95610,0,0
FMSF,-21.44160,47.11170,0,0
FMSK,-22.11970,48.02170,0,0
FMSM,-21.20180,48.35830,0,0
FMSR,-21.75384,43.37475,0,0
FMST,-23.38340,43.72850,0,0
FN19,-9.65305,13.26060,0,1
FNBC,-6.26990,14.24700,0,0
FNBG,-12.60900,13.40370,0,0
FNBJ,-9.05073,13.49908,0,0
FNCA,-5.59839,12.18815,0,0
FNCT,-12.47920,13.48690,0,0
FNDU,-7.40089,20.81850,0,0
FNGI,-17.04350,15.68380,0,0
FNHU,-12.80890,15.76050,0,0
FNKU,-12.40460,16.94740,0,0
FNLU,-8.85837,13.23120,0,0
FNMA,-9.52509,16.31240,0,0
FNME,-14.65760,17.71980,0,0
FNMO,-15.26120,12.14680,0,0
FNNG,-7.75451,15.28770,0,0
FNPA,-10.72200,13.76550,0,0
FNSA,-9.68907,20.43190,0,0
FNSO,-6.14109,12.37180,0,0
FNSU,-11.16790,13.84750,0,0
FNUB,-14.92484,13.57665,0,0
FNUE,-11.76810,19.89770,0,0
FNUG,-7.60307,15.02780,0,0
FNXA,-16.75540,14.96530,0,0
FOGK,-1.18461,12.44130,0,0
FOGM,-1.84514,11.05670,0,0
FOGO,1.54311,11.58140,0,0
FOGQ,-0.66521,13.67310,0,0
FOGR,-0.70439,10.24570,0,0
FOOB,2.07564,11.49320,0,0
FOOG,-0.71174,8.75438,0,0
FOOH,-1.57473,9.26269,0,0
FOOK,0.57921,12.89090,0,0
FOOL,0.45895,9.41214,0,0
FOON,-1.65616,13.43800,0,0
FPPR,1.66115,7.41108,0,0
FPST,0.37817,6.71215,0,0
FQBR,-19.79640,34.90760,0,0
FQCH,-19.15130,33.42900,0,0
FQES,-15.73399,32.75627,0,1
FQIN,-23.87640,35.40850,0,0
FQLC,-13.27400,35.26630,0,0
FQMA,-25.92080,32.57260,0,0
FQMD,-11.67290,39.56310,0,0
FQMP,-11.36180,40.35490,0,0
FQNC,-14.48820,40.71220,0,0
FQNP,-15.10560,39.28180,0,0
FQPB,-12.99330,40.52487,0,0
FQQL,-17.85550,36.86910,0,0
FQTT,-16.10480,33.64020,0,0
FQVL,-22.01840,35.31330,0,0
FSIA,-4.67434,55.52180,0,0
FSPP,-4.31926,55.69156,0,0
FTFY,18.52793,20.18864,0,1
FTTC,13.84700,20.84430,0,0
FTTD,8.62850,16.07424,0,0
FTTJ,12.13370,15.03400,0,0
FTTY,17.91710,19.11110,0,0
FVJN,-20.01628,28.62290,0,0
FVCZ,-21.00810,31.57860,0,0
FVFA,-18.09744,25.83687,0,0
FVRG,-17.93180,31.09280,0,0
FVKB,-16.51980,28.88500,0,0
FVMT,-17.43190,32.18450,0,0
FVMV,-20.05530,30.85910,0,0
FVTL,-19.43672,29.86194,0,1
FVWN,-18.62990,27.02100,0,0
FWCL,-15.67719,34.97232,0,0
FWDW,-12.51753,34.13188,0,0
FWKA,-9.95357,33.89326,0,0
FWKI,-13.78940,33.78100,0,0
FWUU,-11.44470,34.01180,0,0
FXMM,-29.45628,27.55446,0,0
FXMU,-29.30280,27.50293,0,1
FYAR,-22.46187,14.97932,0,0
FYGF,-19.60220,18.12270,0,0
FYKM,-17.63426,24.17669,0,0
FYKT,-26.53980,18.11140,0,0
FYLZ,-26.68740,15.24290,0,0
FYML,-24.60540,17.92540,0,0
FYOA,-17.87820,15.95260,0,0
FYOG,-28.58532,16.44638,0,0
FYRU,-17.95650,19.71940,0,0
FYTF,-20.54424,14.35879,0,0
FYTM,-19.26208,17.73251,0,0
FYWB,-22.97933,14.64710,0,0
FYWE,-22.60492,17.07900,0,0
FYWH,-22.47990,17.47090,0,0
FZAA,-4.38575,15.44460,0,0
FZAB,-4.32666,15.32750,0,0
FZBO,-3.31132,17.38170,0,0
FZCA,-5.03577,18.78560,0,0
FZEA,0.02260,18.28870,0,0
FZFD,4.25274,20.97527,0,0
FZFK,3.23537,19.77130,0,0
FZFP,4.15699,21.66667,0,1
FZGA,2.17066,21.49690,0,0
FZIC,0.48164,25.33800,0,0
FZJH,2.82761,27.58830,0,0
FZKA,1.56574,30.22068,0,0
FZKJ,2.81806,24.79400,0,0
FZMA,-2.30898,28.80880,0,0
FZNA,-1.66676,29.23804,0,0
FZOA,-2.91918,25.91540,0,0
FZQA,-11.59149,27.53075,0,0
FZQM,-10.76590,25.50570,0,0
FZRF,-5.87556,29.25000,0,0
FZSA,-8.64202,25.25290,0,1
FZUA,-5.90005,22.46920,0,0
FZWA,-6.12124,23.56900,0,0
GABS,12.53350,-7.94994,0,0
GAGO,16.24847,-0.00539,0,0
GAKD,14.48252,-11.39934,0,0
GAMB,14.51280,-4.07956,0,0
GATB,16.73050,-3.00758,0,0
EGUY,52.35712,-0.10779,0,1
GBYD,13.33800,-16.65220,0,0
GCFV,28.45270,-13.86380,0,0
GCHI,27.81480,-17.88710,0,0
GCLA,28.62650,-17.75560,0,0
GCLP,27.93190,-15.38660,0,0
GCRR,28.94550,-13.60520,0,0
GCTS,28.04450,-16.57250,0,0
GCXO,28.48275,-16.34171,0,0
GEML,35.27980,-2.95626,0,0
GFBO,7.94440,-11.76100,0,0
GFKE,7.89636,-11.17413,0,0
GFLL,8.61644,-13.19550,0,0
GFYE,8.61047,-11.04540,0,0
GGOV,11.89426,-15.65360,0,0
BGQO,60.76383,-46.06500,0,0
GLGE,5.03212,-9.06424,0,0
GLMR,6.28906,-10.75870,0,0
GLRB,6.23379,-10.36230,0,0
GMAD,30.32248,-9.41200,0,0
GMAT,28.44756,-11.16175,0,0
GMAZ,30.26579,-5.86081,0,0
GMFB,32.51431,-1.98306,0,0
GMFF,33.92730,-4.97796,0,0
GMFK,31.94750,-4.39833,0,0
GMFM,33.87910,-5.51512,0,0
GMFO,34.78956,-1.92604,0,0
GMMA,26.73199,-11.68365,0,0
GMMD,32.40190,-6.31590,0,0
GMME,34.05150,-6.75152,0,0
GMMH,23.71830,-15.93200,0,0
GMMI,31.39750,-9.68167,0,0
GMML,27.14247,-13.22495,0,0
GMMN,33.36750,-7.58997,0,0
GMMW,34.98880,-3.02821,0,0
GMMX,31.60481,-8.03579,0,0
GMMP,34.29890,-6.59588,0,1
GMMZ,30.93910,-6.90943,0,0
GMTA,35.17710,-3.83952,0,0
GMTN,35.59430,-5.32002,0,0
GMTT,35.73174,-5.92146,0,0
GOBD,14.67088,-17.07283,0,0
GOGG,12.55559,-16.28330,0,0
GOGS,12.39533,-16.74800,0,0
GOOK,14.14690,-16.05130,0,0
GOOY,14.74234,-17.47922,0,0
GOSM,15.59360,-13.32280,0,0
GOSS,16.04981,-16.46104,0,0
GOTB,14.84730,-12.46830,0,0
GOTK,12.57230,-12.22030,0,0
GOTT,13.73680,-13.65310,0,0
GQNO,18.31000,-15.96972,0,0
GQPA,20.50582,-13.04374,0,0
GQPP,20.93240,-17.03020,0,0
GQPZ,22.75735,-12.48223,0,0
LGTL,35.19134,25.32659,0,1
GUCY,9.57689,-13.61200,0,0
GVAC,16.74140,-22.94940,0,0
GVBA,16.13650,-22.88890,0,0
GVMA,15.15590,-23.21370,0,0
GVNP,14.94113,-23.48473,0,0
GVSN,16.58885,-24.28413,0,0
GVSV,16.83336,-25.05531,0,0
HAAB,8.97789,38.79930,0,0
HAAM,6.03939,37.59050,0,0
HAAX,14.14680,38.77280,0,0
HABD,11.60810,37.32160,0,0
HADR,9.62355,41.85503,0,0
HAGM,8.12876,34.56310,0,0
HAGN,12.51990,37.43400,0,0
HAGO,5.93513,43.57860,0,0
HAHM,8.71630,39.00590,0,0
HAJJ,9.33191,42.91181,0,0
HABC,5.74965,36.56016,0,0
HAJM,7.66609,36.81660,0,0
HAKD,6.73258,44.24134,0,0
HALA,7.10061,38.39646,0,0
HAMK,13.46740,39.53350,0,0
HASO,10.01850,34.58630,0,0
HBBA,-3.32402,29.31850,0,0
HBBE,-3.41721,29.91131,0,0
HCMF,11.27524,49.13923,0,0
HCMH,9.51408,44.08347,0,0
HCMI,10.38504,44.93672,0,0
HCMK,-0.37735,42.45920,0,0
HCMM,2.01444,45.30470,0,0
HDAM,11.54730,43.15950,0,0
HE12,30.33237,31.44811,0,1
HE15,29.82250,31.33090,0,1
HE16,30.83660,30.93600,0,1
HE26,26.55239,33.12854,0,1
HE27,29.55263,25.58458,0,1
HE28,30.54050,30.56020,0,1
HE32,30.96760,31.43420,0,1
HE35,30.57270,32.09530,0,1
RDL,30.41071,33.15535,0,0
HE37,30.39490,31.60140,0,1
HE42,30.57900,31.12920,0,0
HEAL,30.92432,28.46161,0,0
HEAR,31.05532,33.82796,0,0
HEAT,27.04596,31.01276,0,0
HEAZ,30.09170,31.35974,0,1
HEAX,30.93249,29.69644,0,0
HEBL,22.37592,31.61173,0,0
HEBS,29.20224,31.01347,0,1
HECA,30.11153,31.39669,0,0
HECP,30.06465,31.83997,0,0
HECW,30.11643,30.91553,0,1
HEGN,27.17678,33.79669,0,0
HEGR,31.07814,34.15313,0,0
HEGS,30.81980,30.19120,0,1
HEIS,30.59795,32.23569,0,1
HELX,25.67102,32.70645,0,0
HEMA,25.55555,34.59245,0,0
HEMM,31.32431,27.22227,0,0
HEPS,31.27929,32.24058,0,0
HESC,28.68429,34.06441,0,0
HESG,26.34251,31.74302,0,0
HESH,27.97727,34.39472,0,0
HESN,23.96108,32.82038,0,0
HESX,30.10818,30.89573,0,0
HETB,29.59450,34.77575,0,0
HHAS,15.29190,38.91070,0,0
HHMS,15.67000,39.37010,0,0
HHSB,13.07180,42.64500,0,0
HJJJ,4.87201,31.60110,0,0
HKAM,-2.64479,37.25292,0,0
HKEL,0.40446,35.23890,0,0
HKJK,-1.31889,36.92823,0,0
HKKI,-0.08614,34.72890,0,0
HKKT,0.97199,34.95860,0,0
HKLK,4.20412,34.34820,0,0
HKLO,3.12197,35.60870,0,0
HKLU,-2.25243,40.91289,0,0
HKML,-3.22931,40.10170,0,0
HKMO,-4.03483,39.59420,0,0
HKMS,-1.40459,35.00835,0,0
HKNK,-0.29842,36.15919,0,0
HKNL,-0.06235,37.04130,0,0
HKNW,-1.32172,36.81480,0,0
HKNY,0.02902,37.02520,0,1
HKRE,-1.27727,36.86230,0,1
HKWJ,1.73324,40.09160,0,0
HL56,21.68770,21.83090,0,1
HLBU,32.45290,23.11860,0,0
HL77,32.47340,11.89790,0,1
HLGD,31.05858,16.59709,0,1
HLGT,25.14560,10.14260,0,0
HLKF,24.17870,23.31400,0,0
HLLB,32.09680,20.26950,0,0
HLLM,32.89177,13.28788,0,0
HLLQ,32.78904,21.95486,0,0
HLLS,26.99245,14.46616,0,0
HLMB,30.37810,19.57640,0,0
HLTD,30.14548,9.70209,0,0
HRYG,-1.67720,29.25890,0,0
HRYR,-1.96863,30.13950,0,0
HRZA,-2.46224,28.90790,0,0
HSDN,19.15367,30.43007,0,0
HJPH,10.52917,32.50056,0,0
HSFS,13.61490,25.32460,0,0
HSKA,15.38750,36.32880,0,0
HSMN,18.44333,31.84333,0,0
HSNN,12.05350,24.95620,0,0
HSOB,13.15320,30.23270,0,0
HSPN,19.43456,37.23412,0,0
HSSG,13.47740,22.53722,0,0
HSSK,15.58950,32.55320,0,0
HSSM,9.55874,31.65194,0,0
HSSP,19.57650,37.21590,0,1
HSWW,7.72583,27.97500,0,0
HTAR,-3.36779,36.63330,0,0
HTDA,-6.87350,39.20729,0,0
HTDO,-6.17056,35.75604,0,0
HTGW,-8.91994,33.27398,0,0
HTIR,-7.66863,35.75210,0,0
HTKJ,-3.42705,37.07353,0,0
HTLM,-3.37631,35.81830,0,0
HTMT,-10.33620,40.18200,0,0
HTMW,-2.44656,32.93605,0,0
HTNG,-6.71708,38.15394,0,1
HTPE,-5.25726,39.81140,0,0
HTTG,-5.09236,39.07120,0,0
HTZA,-6.22202,39.22490,0,0
LHKA,46.55149,18.94230,0,0
HUAR,3.04915,30.91171,0,0
HUEN,0.04239,32.44350,0,0
HUGU,2.80556,32.27180,0,0
HUSO,1.72769,33.62280,0,0
HZU,30.67734,104.52940,0,0
IBL,-21.70800,35.45280,0,0
WARD,-7.74953,111.94683,0,0
WAYB,-3.73950,137.03118,0,0
VEAY,26.74774,82.16366,0,0
VAAM,20.81461,77.71776,0,0
VOSR,16.00255,73.52985,0,0
VANM,18.98460,73.06525,0,0
VOSH,13.85802,75.61887,0,0
VEHO,26.96683,93.63879,0,0
VIND,28.17987,77.61184,0,0
VEAP,22.98753,83.19612,0,0
ORAN,32.50436,45.33306,0,1
OJKF,30.34350,36.14770,0,1
KBVU,35.94716,-114.85880,0,0
MFH,36.83311,-114.05593,0,0
K76F,32.68150,-95.98410,0,0
K79J,31.30880,-86.39380,0,0
KABE,40.65177,-75.44280,0,0
KABI,32.41130,-99.68190,0,0
KABQ,35.03998,-106.60892,0,0
KABR,45.44910,-98.42180,0,0
KABY,31.53295,-84.19621,0,0
KACK,41.25310,-70.06020,0,0
KACT,31.61130,-97.23050,0,0
KACV,40.97810,-124.10900,0,0
KACY,39.45620,-74.57751,0,0
KADH,34.80521,-96.67199,0,0
KADW,38.81080,-76.86700,0,0
KAEG,35.14520,-106.79500,0,0
KAEX,31.32583,-92.54670,0,0
KAFW,32.99044,-97.31947,0,0
KAGC,40.35440,-79.93020,0,0
KAGR,27.65060,-81.34940,0,1
KAGS,33.36990,-81.96450,0,0
KAHN,33.94884,-83.32563,0,0
KAIA,42.05254,-102.80397,0,0
KAKR,41.03735,-81.46784,0,0
KALB,42.74830,-73.80170,0,0
KALI,27.74090,-98.02690,0,0
KALM,32.83782,-105.99315,0,0
KALN,38.89030,-90.04600,0,0
KALO,42.55710,-92.40030,0,0
KALS,37.43490,-105.86700,0,0
KALW,46.09490,-118.28800,0,0
KAMA,35.21786,-101.70644,0,0
KANB,33.58820,-85.85810,0,0
KAND,34.49460,-82.70940,0,0
KAOO,40.29640,-78.32000,0,0
KAPA,39.57010,-104.84900,0,0
KAPF,26.15260,-81.77530,0,0
KAPG,39.46620,-76.16880,0,0
KAPN,45.07810,-83.56030,0,0
KARA,30.03780,-91.88390,0,0
KART,43.99190,-76.02170,0,0
KASE,39.22320,-106.86900,0,0
KAST,46.15800,-123.87900,0,0
KATL,33.63670,-84.42810,0,0
KATW,44.25852,-88.51900,0,0
KATY,44.91400,-97.15470,0,0
KAUG,44.32060,-69.79730,0,0
KAUS,30.19753,-97.66201,0,0
KAUW,44.92620,-89.62660,0,0
KAVL,35.43549,-82.54185,0,0
KAVP,41.33706,-75.72423,0,0
KAWO,48.16145,-122.15844,0,0
KAXN,45.86630,-95.39470,0,0
KAYX,35.39260,-86.08580,0,1
KAZO,42.23210,-85.54964,0,0
KBAB,39.13610,-121.43700,0,1
KBAD,32.50180,-93.66270,0,1
KBAF,42.15780,-72.71560,0,0
KBAK,39.26239,-85.89558,0,0
KBAZ,29.70450,-98.04220,0,0
KBBD,31.17893,-99.32473,0,0
KBBG,36.53208,-93.20054,0,0
KBCE,37.70640,-112.14500,0,0
KBCT,26.37850,-80.10770,0,0
KBDE,48.72840,-94.61220,0,0
KBDL,41.93856,-72.68802,0,0
KBDR,41.16350,-73.12620,0,0
KBED,42.47000,-71.28900,0,0
KBFD,41.80310,-78.64010,0,0
KBFF,41.87400,-103.59600,0,0
KBFI,47.52704,-122.29995,0,0
KBFL,35.43360,-119.05700,0,0
KBFM,30.62680,-88.06810,0,0
